uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,publicationDate,release
070e448c-f423-48ea-87ca-bb7562b37727,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,NA,2019-07-29T18:07:00Z,JERC.2019.31,NA,NA,drag and flag,173,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,NA,20201218T051804Z,RELEASE-2021
6aa69296-83ce-46d0-88d3-b71c1528df10,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,NA,2019-07-29T19:04:00Z,JERC.2019.31,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,NA,20201218T051804Z,RELEASE-2021
e4ebefd0-c9ca-407e-89eb-6c62b148d1c6,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,NA,2019-07-29T19:52:00Z,JERC.2019.31,NA,NA,drag and flag,164,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-6940-7496,NA,20201218T051804Z,RELEASE-2021
8efd1665-69d5-4876-af61-69bc55db7691,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,NA,2019-07-29T20:39:00Z,JERC.2019.31,NA,NA,drag and flag,161,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,NA,20201218T051804Z,RELEASE-2021
ae6c37df-3f2c-445c-940e-8ab6120f0e40,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,NA,2019-07-29T21:36:00Z,JERC.2019.31,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,NA,20201218T051804Z,RELEASE-2021
971fba95-fe8f-40e2-8226-4834b0b16fe4,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,NA,2019-09-09T17:59:00Z,JERC.2019.37,NA,NA,drag and flag,164,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,NA,20201218T054913Z,RELEASE-2021
aa16548d-87f9-4dde-a952-12329a5c4389,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,NA,2019-09-09T18:46:00Z,JERC.2019.37,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-1429-6928,NA,20201218T054913Z,RELEASE-2021
a82c5b9d-0727-4851-85ae-970456b0eb60,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,NA,2019-09-09T19:48:00Z,JERC.2019.37,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,NA,20201218T054913Z,RELEASE-2021
aa6a43b7-50b8-44c5-888f-d1ecb8343387,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,NA,2019-09-09T20:31:00Z,JERC.2019.37,NA,NA,drag and flag,163,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-1429-6928,Bush in perimeter,20201218T054913Z,RELEASE-2021
70154b60-bfb9-4f15-9c27-924b159b4c5d,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,NA,2019-09-09T21:19:00Z,JERC.2019.37,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,NA,20201218T054913Z,RELEASE-2021
3bd277a8-bdab-4a88-8bc7-bd48c2c4b09c,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,NA,2019-09-09T22:06:00Z,JERC.2019.37,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-1429-6928,NA,20201218T054913Z,RELEASE-2021
f41d79fa-b9f1-4141-b07d-936e51cb58af,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,logistical,2020-03-24T16:00:00Z,JERC.2020.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180437Z,PROVISIONAL
a974fe61-3102-41c7-8d32-ff0abc5d8e31,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,logistical,2020-03-24T16:00:00Z,JERC.2020.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180437Z,PROVISIONAL
52686189-b914-4870-a60b-507dc7dc1511,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,logistical,2020-03-24T16:00:00Z,JERC.2020.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180437Z,PROVISIONAL
cde98958-972a-4569-ae96-e47194bdd48d,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,logistical,2020-03-24T16:00:00Z,JERC.2020.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180437Z,PROVISIONAL
7e60c502-0786-4482-a241-a05b5bfd4cb1,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,logistical,2020-03-24T16:00:00Z,JERC.2020.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180437Z,PROVISIONAL
be3a9bcd-f994-4fb8-9af4-d6ba8e6c8346,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,logistical,2020-03-24T16:00:00Z,JERC.2020.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180437Z,PROVISIONAL
3b05940e-441e-420b-8789-67343112db1e,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,logistical,2020-05-05T16:00:00Z,JERC.2020.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T165829Z,PROVISIONAL
3366534f-20fe-47d6-b9be-56c75e1c86d5,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,logistical,2020-05-05T16:00:00Z,JERC.2020.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T165829Z,PROVISIONAL
583dc655-5c49-461f-8b3d-b0420c9d05e1,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,logistical,2020-05-05T16:00:00Z,JERC.2020.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T165829Z,PROVISIONAL
fbd8dc3a-7df9-4892-bc2d-600b12927330,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,logistical,2020-05-05T16:00:00Z,JERC.2020.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T165829Z,PROVISIONAL
706fad0e-20a8-4b3d-932d-07e42603559c,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,logistical,2020-05-05T16:00:00Z,JERC.2020.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T165829Z,PROVISIONAL
ab789efc-7550-4af4-a0d6-92b4d97d1750,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,logistical,2020-05-05T16:00:00Z,JERC.2020.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T165829Z,PROVISIONAL
3db662ca-ee19-41a3-aa12-d81e92712bc3,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,management,2020-06-15T15:26:00Z,JERC.2020.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,Roller chopped burned plot. Markers moved and missing. Needs maintenance before next bout,20210504T171402Z,PROVISIONAL
77c65aaa-b247-41af-a284-eae85c582baa,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,OK,2020-06-15T18:17:00Z,JERC.2020.25,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5833-8133,NA,20210504T171402Z,PROVISIONAL
f6c93c27-4d48-41e3-908c-b1c337932395,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,OK,2020-06-15T19:28:00Z,JERC.2020.25,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5833-8133,NA,20210504T171402Z,PROVISIONAL
7c2576e7-2ea7-4da1-a77e-ddcf8b6e2aba,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,OK,2020-06-15T20:20:00Z,JERC.2020.25,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-9814-2044,NA,20210504T171402Z,PROVISIONAL
831685c2-161a-43d6-a195-240aed88cccb,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,OK,2020-06-15T21:24:00Z,JERC.2020.25,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5833-8133,NA,20210504T171402Z,PROVISIONAL
9871e997-2fec-4795-ac99-954ef53a777b,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,OK,2020-06-16T19:24:00Z,JERC.2020.25,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5833-8133,NA,20210504T171402Z,PROVISIONAL
77965f7d-c44f-4657-ad9a-ee8c6dd79fe7,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,logistical,2020-07-28T16:00:00Z,JERC.2020.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T155823Z,PROVISIONAL
80b76281-c575-4eaf-b44b-8a8362b385e5,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,logistical,2020-07-28T16:00:00Z,JERC.2020.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T155823Z,PROVISIONAL
b5b300cf-c39e-4337-a791-c958cb966d92,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,logistical,2020-07-28T16:00:00Z,JERC.2020.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T155823Z,PROVISIONAL
d125f3a9-11ba-4348-bf70-61c1f5ebb129,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,logistical,2020-07-28T16:00:00Z,JERC.2020.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T155823Z,PROVISIONAL
c18d50a8-5cdf-4d78-8941-c7100f00fdb7,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,logistical,2020-07-28T16:00:00Z,JERC.2020.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T155823Z,PROVISIONAL
03cba6e3-113d-4ccc-b270-6483ecca58df,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,logistical,2020-07-28T16:00:00Z,JERC.2020.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T155823Z,PROVISIONAL
f1283c67-d993-4cf5-b367-0ab80f917087,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,logistical,2020-09-07T16:00:00Z,JERC.2020.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180114Z,PROVISIONAL
0bdf305d-71cd-4912-b2bd-62df98a3cf0a,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,logistical,2020-09-07T16:00:00Z,JERC.2020.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180114Z,PROVISIONAL
abe3d5e5-6a06-4f92-a320-2a72687e13ca,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,logistical,2020-09-07T16:00:00Z,JERC.2020.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180114Z,PROVISIONAL
5654ce37-27e5-44b3-874c-482931d13f22,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,logistical,2020-09-07T16:00:00Z,JERC.2020.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180114Z,PROVISIONAL
3d5e0b6b-8f93-47da-ae4b-aed6dda294ef,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,logistical,2020-09-07T16:00:00Z,JERC.2020.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180114Z,PROVISIONAL
9d41f035-9f38-437e-87fc-1df190d4433c,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,logistical,2020-09-07T16:00:00Z,JERC.2020.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-0753-5169,COVID19,20210504T180114Z,PROVISIONAL
7215e01e-b9f5-4e53-adbc-71033a19efec,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,OK,2021-03-25T15:00:00Z,JERC.2021.13,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5871-8742,Plot tilled within the last couple months.,20210706T214334Z,PROVISIONAL
2dfbf900-296a-4816-b018-99c65fa06aae,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,OK,2021-03-25T15:44:00Z,JERC.2021.13,JERC_002.20210325,A00000036343,drag and flag,160,Y,NA,NA,NA,No known compromise,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T214334Z,PROVISIONAL
e7dace12-3084-489e-b881-d4cab6511064,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,other,2021-03-29T16:00:00Z,JERC.2021.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-2831-6405,damaged or missing markers,20210706T214334Z,PROVISIONAL
b004f54b-6a86-499a-9636-e6a034461549,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,other,2021-03-29T16:00:00Z,JERC.2021.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-2831-6405,technician error,20210706T214334Z,PROVISIONAL
85ee5372-7e39-40e2-a9d5-3449e77cfecc,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,OK,2021-03-29T19:43:00Z,JERC.2021.14,NA,NA,drag and flag,163,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-9814-2044,NA,20210706T214334Z,PROVISIONAL
27925373-83f0-4344-bc68-6b58b85149f5,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,OK,2021-03-29T20:36:00Z,JERC.2021.14,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-9814-2044,NA,20210706T214334Z,PROVISIONAL
cae17dc9-4076-49ad-8b76-f95d3e89c13f,JERC_001.tickPlot.tck,D03,JERC,JERC_001,distributed,deciduousForest,31.195474,-84.476331,WGS84,20.1,35.1,0.1,OK,2021-05-04T18:05:00Z,JERC.2021.19,NA,NA,drag and flag,130,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-1476-1962,Skip 30m due to thick blackberry bushes,20210706T214932Z,PROVISIONAL
54010382-2ef4-499a-bfd6-e5db411aab1c,JERC_004.tickPlot.tck,D03,JERC,JERC_004,distributed,cultivatedCrops,31.190116,-84.46738,WGS84,20.1,43.4,0.3,OK,2021-05-12T22:26:00Z,JERC.2021.20,NA,NA,drag and flag,120,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5871-8742,Started raining,20210706T214932Z,PROVISIONAL
ffff75f0-860b-4b63-abbc-d69cb6979bf8,JERC_002.tickPlot.tck,D03,JERC,JERC_002,distributed,evergreenForest,31.194058,-84.461542,WGS84,20.6,49.7,1,OK,2021-05-13T14:52:00Z,JERC.2021.20,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T214932Z,PROVISIONAL
18dc0aed-975a-4b3a-b9b4-abb25faadeaa,JERC_010.tickPlot.tck,D03,JERC,JERC_010,distributed,deciduousForest,31.209229,-84.470521,WGS84,20.4,40.8,0.7,OK,2021-05-13T15:35:00Z,JERC.2021.20,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5871-8742,NA,20210706T214932Z,PROVISIONAL
b5c5bb77-fd94-4aa6-888d-96762c9cfba1,JERC_011.tickPlot.tck,D03,JERC,JERC_011,distributed,evergreenForest,31.184787,-84.4667,WGS84,20.2,39.7,0.2,OK,2021-05-18T15:57:00Z,JERC.2021.21,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-5871-8742,Slight transect deviation to avoid Rubus,20210706T214932Z,PROVISIONAL
7469bd58-0cf9-4444-bfe8-9ef71dd39b99,JERC_081.tickPlot.tck,D03,JERC,JERC_081,distributed,mixedForest,31.198084,-84.481368,WGS84,20.1,43.9,0.1,OK,2021-05-18T16:50:00Z,JERC.2021.21,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-9814-2044,NA,20210706T214932Z,PROVISIONAL
7ff0a520-11d1-4529-83e1-bbfec0ddbe2e,OSBS_005.tickPlot.tck,D03,OSBS,OSBS_005,distributed,woodyWetlands,29.697923,-82.025623,WGS84,20.4,36,1.2,NA,2017-03-27T17:21:00Z,OSBS.2017.13,OSBS_005.20170327,NA,drag and flag,160,Y,17,171,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T220825Z,RELEASE-2021
d9bfb562-0cb5-46f3-b8c4-547cea85cc2b,OSBS_002.tickPlot.tck,D03,OSBS,OSBS_002,distributed,evergreenForest,29.703656,-81.958372,WGS84,20.6,35,1.2,NA,2017-03-29T13:28:00Z,OSBS.2017.14,NA,NA,drag and flag,161,N,0,0,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T220825Z,RELEASE-2021
20e3e697-df72-430d-bb08-0131aae4ad2a,OSBS_003.tickPlot.tck,D03,OSBS,OSBS_003,distributed,evergreenForest,29.693693,-81.94701,WGS84,20.3,38.2,0.5,NA,2017-03-29T14:00:00Z,OSBS.2017.13,OSBS_003.20170329,NA,drag and flag,174,Y,2,24,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T220825Z,RELEASE-2021
6944ab04-fe34-46db-834a-abd85563b23f,OSBS_022.tickPlot.tck,D03,OSBS,OSBS_022,distributed,emergentHerbaceousWetlands,29.688309,-81.961968,WGS84,20.1,24.3,0.1,NA,2017-03-29T15:00:00Z,OSBS.2017.13,NA,NA,drag and flag,163,N,0,0,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,"uncertainty in plot coordinates, plot shifted 40 m to west at some point in 2016",20201217T220825Z,RELEASE-2021
f044c038-3ecb-4144-adba-39fb17664196,OSBS_004.tickPlot.tck,D03,OSBS,OSBS_004,distributed,evergreenForest,29.683403,-81.960448,WGS84,20.4,41.8,0.5,NA,2017-03-29T15:40:00Z,OSBS.2017.13,OSBS_004.20170329,NA,drag and flag,161,Y,0,1,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T220825Z,RELEASE-2021
9de9ba2c-ea73-4d38-852c-0a826a29a464,OSBS_001.tickPlot.tck,D03,OSBS,OSBS_001,distributed,woodyWetlands,29.704063,-82.008061,WGS84,20.3,34.4,0.3,NA,2017-03-29T16:28:00Z,OSBS.2017.13,OSBS_001.20170329,NA,drag and flag,163,Y,5,5,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T220825Z,RELEASE-2021
71ed5402-c9db-41ee-b17c-6dfc96738183,OSBS_005.tickPlot.tck,D03,OSBS,OSBS_005,distributed,woodyWetlands,29.697923,-82.025623,WGS84,20.4,36,1.2,NA,2017-03-29T17:21:00Z,OSBS.2017.14,OSBS_005.20170329,NA,drag and flag,160,Y,17,171,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T220825Z,RELEASE-2021
5e503097-d332-42d0-94cc-9004798518d1,OSBS_002.tickPlot.tck,D03,OSBS,OSBS_002,distributed,evergreenForest,29.703656,-81.958372,WGS84,20.6,35,1.2,NA,2017-04-19T13:30:00Z,OSBS.2017.16,NA,NA,drag and flag,160,N,0,0,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T215119Z,RELEASE-2021
96fec991-dc60-42cc-9794-19619601650a,OSBS_003.tickPlot.tck,D03,OSBS,OSBS_003,distributed,evergreenForest,29.693693,-81.94701,WGS84,20.3,38.2,0.5,NA,2017-04-19T14:11:00Z,OSBS.2017.16,OSBS_003.20170419,NA,drag and flag,166,Y,10,37,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T215119Z,RELEASE-2021
814c08d0-acc4-408d-95d0-8a46ca7cbbe7,OSBS_004.tickPlot.tck,D03,OSBS,OSBS_004,distributed,evergreenForest,29.683403,-81.960448,WGS84,20.4,41.8,0.5,NA,2017-04-19T15:15:00Z,OSBS.2017.16,OSBS_004.20170419,NA,drag,160,Y,0,3,0,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T215119Z,RELEASE-2021
30d8ff56-f873-4aa7-a50f-47e3e8e058d8,OSBS_022.tickPlot.tck,D03,OSBS,OSBS_022,distributed,emergentHerbaceousWetlands,29.688309,-81.961968,WGS84,20.1,24.3,0.1,NA,2017-04-19T15:49:00Z,OSBS.2017.16,OSBS_022.20170419,NA,drag and flag,166,Y,0,1,0,No known compromise,NEON.DOC.014045vG,mbenedict@battelleecology.org,"uncertainty in plot coordinates, plot shifted 40 m to west at some point in 2016",20201217T215119Z,RELEASE-2021
82549a5b-25fc-4954-8bdd-a23742878a27,OSBS_001.tickPlot.tck,D03,OSBS,OSBS_001,distributed,woodyWetlands,29.704063,-82.008061,WGS84,20.3,34.4,0.3,NA,2017-04-19T16:42:00Z,OSBS.2017.16,OSBS_001.20170419,NA,drag and flag,162,Y,4,3,20,No known compromise,NEON.DOC.014045vG,cproia@field-ops.org,NA,20201217T215119Z,RELEASE-2021
d60af2d8-ebf5-4a2b-9205-36da2398513b,OSBS_005.tickPlot.tck,D03,OSBS,OSBS_005,distributed,woodyWetlands,29.697923,-82.025623,WGS84,20.4,36,1.2,NA,2017-04-19T17:47:00Z,OSBS.2017.16,OSBS_005.20170419,NA,drag and flag,164,Y,34,211,158,No known compromise,NEON.DOC.014045vG,mbenedict@battelleecology.org,NA,20201217T215119Z,RELEASE-2021
03db4145-a704-4fa2-bc6f-abef632fdc41,OSBS_002.tickPlot.tck,D03,OSBS,OSBS_002,distributed,evergreenForest,29.703656,-81.958372,WGS84,20.6,35,1.2,NA,2017-05-11T13:56:00Z,OSBS.2017.20,NA,NA,drag and flag,162,N,0,0,0,No known compromise,NEON.DOC.014045vH,ecayia@neoninc.org,NA,20201217T220013Z,RELEASE-2021
098d17fc-1172-4d8d-9bb4-15b0429a521d,OSBS_003.tickPlot.tck,D03,OSBS,OSBS_003,distributed,evergreenForest,29.693693,-81.94701,WGS84,20.3,38.2,0.5,NA,2017-05-11T14:40:00Z,OSBS.2017.20,OSBS_003.20170511,NA,drag and flag,172,Y,14,16,0,No known compromise,NEON.DOC.014045vH,ecayia@neoninc.org,NA,20201217T220013Z,RELEASE-2021
93c2c27e-5137-46c6-9174-f778853ee8b4,OSBS_022.tickPlot.tck,D03,OSBS,OSBS_022,distributed,emergentHerbaceousWetlands,29.688309,-81.961968,WGS84,20.1,24.3,0.1,NA,2017-05-11T16:01:00Z,OSBS.2017.20,OSBS_022.20170511,NA,drag and flag,155,Y,1,1,0,No known compromise,NEON.DOC.014045vH,ecayia@neoninc.org,"uncertainty in plot coordinates, plot shifted 40 m to west at some point in 2016",20201217T220013Z,RELEASE-2021
